ID,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,long,sqft_living15,sqft_lot15
2213000030,20140512T000000,"10,560,000.00",4,3.75,3490,9170,2,0,0,3,9,3490,0,2012,0,682005,76.2639,1810,8470
2224069109,20150427T000000,"10,560,000.00",4,3.25,2930,25020,2,0,0,3,9,2930,0,2013,0,682504,76.2548,2400,32374
2224700045,20140804T000000,"10,560,000.00",6,2,1900,8057,1,0,0,4,7,1170,730,1959,0,683561,76.3938,2090,8626
2225039103,20140626T000000,"10,560,000.00",3,3,2480,5500,2,0,3,3,10,1730,750,1950,2005,682502,76.2085,2950,5670
2225059170,20140917T000000,"10,560,000.00",6,3.25,3560,107362,1.5,0,0,4,8,2760,800,1963,0,682507,76.2519,3210,35001
2225059214,20140808T000000,"10,560,000.00",4,3.25,4670,51836,2,0,0,4,12,4670,0,1988,0,682035,76.2849,4230,41075
2225059336,20141006T000000,"10,560,000.00",6,3.75,4090,49542,2,0,0,3,9,3100,990,1984,0,682029,76.2686,2980,43357
2227900040,20150114T000000,"10,560,000.00",4,1.75,1890,9205,1,0,0,3,8,1260,630,1964,0,682032,76.3119,1430,6775
2254100090,20150407T000000,"10,560,000.00",5,3.5,4320,7502,2,0,0,3,9,3500,820,2012,0,683516,76.2106,3250,7538
2268000470,20141231T000000,"10,560,000.00",3,1,1400,10425,1,0,0,4,7,1400,0,1968,0,683561,76.3946,1440,10425
2288900140,20141218T000000,"10,560,000.00",3,3.5,3490,4000,2,0,0,3,9,2570,920,2009,0,682022,76.3285,1880,4000
2291400566,20140807T000000,"10,560,000.00",4,1,1450,6820,1.5,0,0,3,6,1450,0,1947,0,686681,76.7165,1450,6820
2296500036,20150310T000000,"10,580,000.00",4,2.75,2980,13260,1,0,0,4,8,1800,1180,1979,0,683517,76.2664,1920,10731
2303900035,20140611T000000,"10,580,000.00",5,6.25,8670,64033,2,0,4,3,13,6120,2550,1965,2003,682019,76.3146,4140,81021
2303900045,20140623T000000,"10,580,000.00",4,2.5,4570,74487,2,0,4,5,12,4570,0,1948,1985,682024,76.31477,3810,74487
2303900090,20140729T000000,"10,580,000.00",4,2.5,5760,32033,2,0,4,4,12,4390,1370,1994,0,682019,76.3146,3420,28475
2310030510,20150422T000000,"10,580,000.00",4,2.25,1550,7579,2,0,0,3,8,1550,0,1993,0,682032,76.31516082,1630,6397
2311400056,20141201T000000,"10,580,000.00",5,3.5,5230,8960,2,0,0,3,11,4450,780,2014,0,682505,76.2228,2310,9603
2311400145,20141029T000000,"10,580,000.00",4,3.75,3320,8234,2,0,0,3,10,3320,0,2014,0,682025,76.3099,1560,8240
2311400195,20150303T000000,"10,580,000.00",5,3.5,3630,8100,2,0,0,3,10,3630,0,2008,0,682035,76.2800 ,1730,8246
2320069111,20150507T000000,"10,580,000.00",4,1.75,2290,36900,1.5,0,2,5,7,1690,600,1938,0,683517,76.2711,2170,12434
2322029048,20141119T000000,"10,580,000.00",3,2.75,2830,505166,1,1,3,4,8,1830,1000,1962,0,682026,76.2866,2120,21988
2322069010,20141007T000000,"10,580,000.00",5,5,3960,94089,2,0,0,3,10,3960,0,1998,0,682027,76.2543,2240,64468
2322069175,20150224T000000,"10,580,000.00",3,1.75,1610,38707,1,0,0,3,7,1610,0,1990,0,682032,76.31,1930,45151
2326059080,20140801T000000,"10,580,000.00",3,2.5,3420,79279,2,0,0,3,11,3420,0,1990,0,682023,76.2699,4240,40500
2344300170,20140815T000000,"10,582,000.00",5,3.5,4370,12240,2,0,0,3,11,3270,1100,1990,0,682035,76.28132932,2980,12800
2344300180,20140619T000000,"10,584,380.00",3,2.5,2430,10500,2,0,1,3,9,2430,0,1989,0,682036,76.2939,3440,12842
2344300220,20140714T000000,"10,590,000.00",4,3.5,2210,7597,1,0,0,4,9,1550,660,1977,2006,682507,76.2527,2370,8811
2345700500,20141021T000000,"10,590,000.00",4,2.5,2990,6145,2,0,0,3,8,2990,0,2003,0,682001,76.23726774,2590,6512
2346800461,20140613T000000,"10,590,000.00",5,1.5,2540,6660,2,0,3,4,8,2340,200,1954,0,682509,76.2065,2460,9000
2354300456,20150311T000000,"10,597,760.00",2,1,600,1500,1,0,0,4,4,600,0,1900,0,683581,76.4700 ,1130,6000
2359300030,20150508T000000,"10,598,000.00",3,1,910,5212,1,0,0,3,7,910,0,1951,0,683579,76.3352,1520,6300
2386000170,20150326T000000,"10,598,820.00",4,2.75,4430,74358,2,0,0,3,10,4430,0,1990,0,683511,76.306,3820,80875
2387600010,20150303T000000,"10,599,000.00",4,3.5,4680,12495,2,0,0,3,10,3040,1640,2008,0,682502,76.2085,3240,10749
2391601195,20150430T000000,"10,599,000.00",4,4.25,3720,5750,2,0,2,3,9,2960,760,2006,0,682504,76.2480 ,2550,5750
2397100705,20140714T000000,"10,599,000.00",4,4.25,3650,5328,1.5,0,0,3,9,2330,1320,1907,2014,682035,76.28259057,1710,3600
2397100975,20150220T000000,"10,599,000.00",6,3,2980,7200,1.5,0,2,3,8,2980,0,1911,0,682013,76.2976,1720,3600
2397101185,20150303T000000,"10,599,000.00",5,3.5,3520,5400,2,0,0,3,9,2400,1120,2008,0,682035,79.26841322,1360,3600
2397101200,20141221T000000,"11,260,000.00",4,3,2790,3600,2,0,0,3,8,1880,910,1905,2013,682039,76.3164,1360,3600
2397101460,20140811T000000,"11,260,000.00",2,2,1313,3600,1,0,0,3,8,1313,0,1904,2012,683516,76.2141,1080,3600
2402100575,20140613T000000,"11,260,000.00",6,3.75,3010,4360,2,0,0,3,9,2000,1010,2014,0,682003,76.2761,1600,5160
2414600366,20141114T000000,"11,260,000.00",1,1,720,7140,1,0,0,3,6,720,0,1930,0,682020,76.269735,1140,7577
2424049029,20140529T000000,"11,260,000.00",6,4.25,6980,15682,3,0,4,4,12,5330,1650,1999,0,682030,76.3567,3930,18367
2424059018,20140612T000000,"11,260,000.00",4,2.5,3270,35445,2,0,0,3,11,3270,0,1989,0,682021,76.3917,4180,32130
2424059052,20140710T000000,"11,260,000.00",6,4.25,5720,10213,2,0,0,3,10,4170,1550,2004,0,682016,76.2854,4300,10224
2424059061,20141111T000000,"11,264,500.00",4,3.5,3500,43560,2,0,0,3,9,2850,650,2014,0,682026,76.2863,3640,40545
2424059119,20141014T000000,"11,265,000.00",4,3.5,4560,41636,2,0,0,3,9,4170,390,1995,0,682507,76.2567,2990,11381
2424059163,20140709T000000,"11,270,000.00",5,3.5,5430,10327,2,0,2,3,10,4010,1420,2007,0,682301,76.3472,4340,10324
2424059174,20150508T000000,"11,270,000.00",4,3.25,5640,35006,2,0,2,3,11,4900,740,2015,0,682005,76.266,4920,35033
2425049061,20140825T000000,"11,270,000.00",3,2,3570,30456,1,0,1,3,8,2070,1500,1946,1982,683101,76.3565,3570,27418
2425049066,20140616T000000,"11,270,000.00",4,2.5,3070,34412,1,0,3,4,9,2070,1000,1950,0,682505,76.2245,3780,27940
2425049107,20150305T000000,"11,270,000.00",4,3.75,4150,17424,1,0,0,3,9,3130,1020,1963,2000,682505,76.2245,3930,21420
2426039123,20150130T000000,"11,275,000.00",5,4.75,7880,24250,2,0,2,3,13,7880,0,1996,0,682018,76.2808,2740,10761
2426059124,20141216T000000,"11,279,000.00",4,3.25,4160,47480,2,0,0,3,10,4160,0,1995,0,682039,76.3164,3400,40428
2428100080,20141001T000000,"11,280,000.00",4,3,2990,6695,2,0,0,3,10,2990,0,2014,0,682021,76.343,2760,6600
2436200200,20140701T000000,"11,280,000.00",5,3.25,3350,4000,2,0,0,4,8,2510,840,1997,0,682509,76.2067,1620,4000
2436200395,20140610T000000,"11,280,000.00",3,3,2940,4622,2,0,0,4,9,2230,710,1988,0,682021,76.3917,1580,4000
2436200436,20140708T000000,"11,280,000.00",4,3.5,3150,5500,2,0,0,3,9,3150,0,2014,0,682023,76.26924072,1550,4200
2436701180,20140814T000000,"11,280,000.00",5,2.75,2160,4000,1.5,0,0,5,7,1530,630,1927,0,683519,76.2422,2040,4000
2450000290,20141215T000000,"11,280,000.00",5,2.5,3370,8113,2,0,0,3,9,3370,0,2005,0,682301,76.3472,2470,8113
2450000295,20141007T000000,"11,289,000.00",3,2.5,2920,8113,2,0,0,3,8,2920,0,1950,2010,682008,76.2743,2370,8113
2450500060,20140826T000000,"11,290,000.00",4,3.25,3820,8114,2,0,0,3,10,3820,0,2005,0,682022,76.3250 ,2440,9195
2451000070,20150402T000000,"11,290,000.00",4,2.5,2770,8879,2,0,0,3,9,2770,0,2001,0,682037,76.3382,2770,8882
2461900609,20140717T000000,"11,296,000.00",3,2.5,1400,2036,2,0,0,3,7,1400,0,2003,0,682011,76.282533,1500,2036
2465400036,20141203T000000,"11,299,000.00",4,2.5,2780,10480,1,0,3,3,7,1390,1390,1967,0,683520,76.206,2860,10506
2469000010,20150323T000000,"11,300,000.00",4,2.25,2100,12172,1,0,0,5,9,2100,0,1961,0,682008,76.273,2400,10713
2470100110,20140804T000000,"11,300,000.00",5,5.75,9200,35069,2,0,0,3,13,6200,3000,2001,0,682024,76.30365,3560,24345
2470200020,20140514T000000,"11,300,000.00",4,2.75,3260,19542,1,0,0,4,10,2170,1090,1968,0,682002,76.250829,3480,19863
2473002100,20140827T000000,"11,300,000.00",4,2.25,2330,11400,1,0,0,4,8,2330,0,1974,0,682001,76.246874,2640,10200
2473100010,20140722T000000,"11,300,000.00",4,2,1560,7569,1.5,0,0,4,7,1560,0,1966,0,682024,76.2946,1480,8755
2473370870,20150416T000000,"11,300,000.00",4,2.25,3490,8400,1.5,0,0,4,8,3490,0,1976,0,683517,76.2711,2320,8723
2473380400,20140519T000000,"11,300,000.00",4,1.75,2310,8045,1,0,0,4,7,1650,660,1976,0,682024,76.36059614,1790,8086
2473400340,20140604T000000,"11,300,000.00",3,1.5,1650,9380,1,0,0,5,7,1130,520,1978,0,682032,76.38478571,1720,8856
2473420170,20140924T000000,"11,300,000.00",4,2.75,2110,13260,1,0,0,4,7,1290,820,1979,0,683101,76.3648,1980,11016
2473460650,20150407T000000,"11,300,000.00",3,1.75,1330,7848,1,0,0,3,8,1330,0,1978,0,682011,76.30254848,2110,8497
2473460860,20141027T000000,"11,300,000.00",4,2.5,2110,8990,2,0,0,3,8,2110,0,1977,0,683573,76.3673,2040,8800
2473480780,20150311T000000,"11,300,000.00",3,2.25,1880,7350,1,0,0,3,8,1390,490,1984,0,683101,76.3676,1910,8400
2474400300,20150506T000000,"11,300,000.00",4,2.5,1920,7277,2,0,0,4,8,1920,0,1990,0,683101,76.36023,2300,7645
2475900565,20150309T000000,"11,300,000.00",3,1,1390,10500,1.5,0,0,3,6,1390,0,1940,0,686681,76.7165,1350,9800
2481620310,20140514T000000,"11,300,000.00",4,2.25,4470,60373,2,0,0,3,11,4470,0,1988,0,682509,76.2065,3210,40450
2481630180,20140625T000000,"11,300,000.00",4,2.25,3310,127631,2,0,0,5,9,3310,0,1924,1956,682003,76.2763,3830,43959
2482500040,20140717T000000,"11,300,000.00",5,1.75,1798,11232,1,0,0,3,7,1798,0,1967,0,682020,76.26664,1300,15582
2485000076,20150122T000000,"11,300,000.00",4,3.25,3680,8580,1,0,3,5,10,1840,1840,1959,0,682039,76.3173,2700,9100
2485000202,20150410T000000,"11,300,000.00",3,2.5,2380,16080,1,0,2,4,9,1340,1040,1964,0,683511,76.306,2560,10070
2487200940,20140814T000000,"11,300,000.00",4,3.5,3210,5000,3,0,0,3,9,3210,0,2014,0,683516,76.207,1360,5000
2489200250,20150430T000000,"11,300,000.00",3,2,1560,6300,1,0,0,3,7,1560,0,1924,0,683578,76.2979,1620,6300
2492200280,20141202T000000,"11,300,000.00",3,2.75,2160,4086,1,0,0,3,7,1380,780,1987,0,683578,76.2979,1300,4080
2493200325,20150509T000000,"11,780,000.00",4,1.5,1440,3200,1,0,1,4,7,960,480,1960,0,683579,76.3344,1650,6400
2500600289,20150416T000000,"11,780,000.00",2,1,790,7500,1,0,0,3,7,790,0,1951,0,683581,76.4763,1560,7794
2505500030,20140703T000000,"11,780,000.00",4,2.5,3160,8281,2,0,0,4,9,3160,0,1995,0,682003,76.2761,3000,8281
2517010630,20150508T000000,"11,780,000.00",4,2.5,3320,5034,2,0,0,4,7,3320,0,2006,0,683513,76.2305,2580,4950
2517101200,20140707T000000,"11,780,000.00",4,2.5,2090,5195,2,0,0,3,7,2090,0,2007,0,682032,76.3155,2090,5236
2523039054,20150210T000000,"11,788,200.00",3,2.5,4530,22873,2,0,2,5,8,3220,1310,1912,0,682509,76.2099,3100,18210
2523069192,20140708T000000,"11,789,000.00",4,3.75,4740,126759,2,0,0,4,10,4740,0,1991,0,682039,76.3164,3060,118047
2523089025,20150210T000000,"11,790,000.00",3,3,4020,435600,1.5,0,2,3,10,4020,0,1999,0,682021,76.4106,2590,283140
2524000050,20141212T000000,"11,790,000.00",3,3.5,4240,21578,2,0,0,3,10,3500,740,1994,0,682037,76.3382,3120,16440
2524049018,20141205T000000,"11,790,000.00",5,2.25,3580,16789,2,0,0,5,9,3580,0,1966,0,682037,76.3344,3390,17000
2524049108,20150512T000000,"12,500,000.00",5,4.25,4050,18827,1,0,2,4,10,2150,1900,1979,0,682502,76.2085,3600,25120
2524049148,20150317T000000,"12,500,000.00",4,2.75,3120,20031,1,0,2,4,9,1980,1140,1954,1997,682035,76.2846,3330,18777
2524049166,20140918T000000,"12,500,000.00",5,4.75,6240,47480,1,0,3,3,11,4610,1630,2003,0,682019,76.3139,4170,17668
2524049179,20140826T000000,"12,500,000.00",3,2.75,3050,44867,1,0,4,3,9,2330,720,1968,0,682005,76.266,4110,20336
2524049215,20150501T000000,"12,500,000.00",4,3.75,3730,17000,2,0,3,4,10,2820,910,1986,0,682035,76.2802,3880,15550
2524049250,20140921T000000,"12,500,000.00",5,2.25,3270,16553,2,0,2,5,9,2470,800,1968,0,682027,76.2523,3690,17916
2524049257,20140918T000000,"12,500,000.00",4,2.25,4250,16940,1,0,2,4,9,2380,1870,1974,0,682035,76.2832,3460,17693
2524049318,20140528T000000,"12,500,000.00",4,3,4260,18000,2,0,2,3,11,4260,0,2000,0,682005,76.266,3540,17015
2524069078,20150122T000000,"12,500,000.00",4,4,7850,89651,2,0,0,3,12,7850,0,2006,0,682016,76.2907,6210,95832
2524069097,20140509T000000,"12,500,000.00",5,6.5,7270,130017,2,0,0,3,12,6420,850,2010,0,683101,76.3594,1800,44890
2525000690,20150309T000000,"12,500,000.00",3,1.75,1620,7500,1,0,0,3,7,1220,400,1981,0,682011,76.2939475,1470,7938
2525049086,20141003T000000,"12,500,000.00",4,3.25,3990,18115,2,0,0,4,11,3990,0,1989,0,682016,76.2909,3450,16087
2525049113,20140725T000000,"12,500,000.00",4,3.5,4065,18713,2,0,0,4,10,4065,0,1987,0,682505,76.2195,3070,18713
2525049133,20150402T000000,"13,420,000.00",5,2.25,2640,14959,1,0,0,4,7,1770,870,1929,0,682037,76.3382,3240,17904
2525049246,20141017T000000,"13,426,000.00",2,2.25,2950,15593,1,0,0,4,8,1560,1390,1942,1986,682035,76.2847,2060,19855
2525049259,20140812T000000,"13,430,000.00",4,4.5,4240,13162,2,0,0,3,10,4240,0,2004,0,683101,76.3532,3010,12163
2525049263,20140709T000000,"13,430,000.00",5,3,4290,20445,2,0,0,4,11,4290,0,1985,0,682016,76.2936,3620,22325
2525049266,20140821T000000,"13,430,000.00",3,2.25,3060,16000,2,0,0,3,10,3060,0,1988,0,683515,76.1771,3510,13162
2525310220,20141016T000000,"13,440,000.00",3,2.5,2170,9900,1,0,0,3,7,1690,480,1980,0,683561,76.3942,1420,10614
2526069092,20140808T000000,"13,440,000.00",4,3.75,4690,207141,2,0,0,3,10,4030,660,2007,0,682304,76.3219,2890,200527
2533300680,20141007T000000,"13,440,000.00",3,2.5,2860,4500,2,0,2,3,8,1980,880,1915,0,682023,76.2764,2310,4500
2540700110,20150212T000000,"13,440,000.00",4,3.5,4210,18564,2,0,0,3,11,4210,0,2001,0,682006,76.277,3520,18564
2558640340,20140527T000000,"13,440,000.00",3,1.75,1440,8775,1,0,0,3,7,1440,0,1973,0,682001,76.247552,1790,7865
2559950110,20150422T000000,"13,446,480.00",2,2.5,2470,609,3,0,0,3,11,1910,560,2011,0,682301,76.3472,2440,1229
2560805630,20140923T000000,"13,450,000.00",3,2.25,1770,10000,1,0,0,3,7,1340,430,1978,0,683561,76.3939,1270,5055
2566300100,20150327T000000,"13,450,000.00",5,1.75,2650,11340,1,0,0,3,8,2650,0,1955,0,682037,76.3382,2780,13204
2571900380,20150122T000000,"13,450,000.00",3,2,1610,8400,1,0,0,3,8,1610,0,1990,0,682030,76.353,1930,8459
2571910420,20140819T000000,"14,300,000.00",4,2.5,2050,8424,2,0,0,4,8,2050,0,1993,0,683101,76.3643,1970,8448
2574900080,20140513T000000,"14,300,000.00",5,3.25,3370,17458,1,0,2,5,10,2000,1370,1982,0,682035,76.2849,4240,15202
2579500101,20150421T000000,"14,300,000.00",4,3.5,4010,10880,2,0,3,4,11,3150,860,1990,0,682502,76.2085,3530,17310
2579500110,20140701T000000,"14,300,000.00",3,2.25,3530,17450,1,1,3,3,9,1840,1690,1930,1993,682011,76.2865,3530,17310
2579500181,20150407T000000,"14,300,000.00",4,3.5,3440,9776,2,0,0,3,10,3440,0,2006,0,682016,76.2851,2400,11000
2581300010,20140609T000000,"14,300,000.00",4,3.25,3300,15907,2,0,0,5,10,3300,0,1985,0,682016,76.2937,2740,11358
2581900165,20141021T000000,"14,300,000.00",4,3.5,4300,8406,2,0,1,3,11,3580,720,1987,0,682003,76.2761,2770,10006
2581900235,20141110T000000,"14,300,000.00",4,2.75,2580,8100,2,0,1,4,8,1780,800,1964,0,682021,76.3753,2840,10006
2587920110,20150217T000000,"14,300,000.00",3,2.5,2230,32660,1,0,0,4,8,2230,0,1977,0,683522,76.2029,2400,33120
2591700037,20150212T000000,"14,300,000.00",3,1.75,1910,12321,1,0,0,4,7,1100,810,1952,0,683516,76.1999,1910,11761
2591720360,20141226T000000,"14,300,000.00",3,2.5,2750,37096,2,0,0,3,9,2750,0,1989,0,683561,76.3939,2700,40091
2591830020,20140916T000000,"14,300,000.00",4,2.5,2720,7697,1,0,0,4,8,2120,600,1987,0,683561,76.3944,2340,7700
2592300450,20140627T000000,"14,300,000.00",3,2.5,1630,7950,1,0,0,3,8,1320,310,1985,0,682024,76.2901,1650,7952
2596400050,20140730T000000,"14,300,000.00",3,1,1960,7955,1,0,0,4,7,1260,700,1963,0,682001,76.25177017,1850,8219
2597000006,20150309T000000,"14,300,000.00",3,1.5,1180,8353,1,0,0,3,7,1180,0,1960,0,682011,76.27097368,1710,8748
2597450250,20140730T000000,"14,300,000.00",4,2.5,3860,10361,2,0,2,4,10,2940,920,1985,0,682027,76.2599,3720,13155
2597450620,20141009T000000,"14,300,000.00",3,2.5,4010,12105,1,0,3,5,11,2600,1410,1983,0,682035,76.27210816,4010,15081
2597460090,20150316T000000,"14,300,000.00",3,2.25,3070,9645,2,0,0,3,10,2110,960,1987,0,682027,76.2721,3130,9450
2600010070,20150414T000000,"14,300,000.00",3,2.25,3370,11757,2,0,2,4,9,3370,0,1980,0,682026,76.2899,2690,10500
2600010220,20150326T000000,"14,300,000.00",4,2.5,4040,11350,2,0,2,4,10,3690,350,1984,0,682301,76.3578,3770,12382
2600020330,20140813T000000,"14,900,000.00",4,2.75,3670,15400,2,0,3,4,10,3670,0,1986,0,682023,76.3210 ,3370,13300
2600140070,20150409T000000,"14,900,000.00",4,3,3540,10202,2,0,0,3,8,2720,820,1988,0,682036,76.2939,2780,10714
2600140370,20140703T000000,"14,900,000.00",4,2.5,2980,16263,2,0,0,3,9,2980,0,1989,0,682304,76.3219,2730,10018
2600140500,20141216T000000,"14,900,000.00",4,2.25,2910,10189,2,0,0,3,9,2910,0,1988,0,682026,76.2882,2780,10125
2608300103,20150126T000000,"14,900,000.00",3,2.5,1020,2040,2,0,0,3,7,720,300,2004,0,682030,76.361739,1060,1478
2612000200,20150427T000000,"14,900,000.00",3,2.5,2050,8172,2,0,0,3,8,2050,0,2002,0,683574,76.4425,2140,5664
2617900035,20141201T000000,"14,900,000.00",6,3.5,3720,11690,2,0,0,3,10,3720,0,2003,0,682035,76.2833,3030,11686
2618300080,20140502T000000,"14,900,000.00",3,1.5,1200,9720,1,0,0,4,7,1200,0,1965,0,683561,76.3938,1380,10284
2623039019,20140508T000000,"14,900,000.00",3,2.75,2015,16807,2,1,4,3,9,2015,0,2007,0,683520,76.206,1780,12310
2623069010,20150116T000000,"14,900,000.00",5,4,4720,493534,2,0,0,5,9,3960,760,1975,0,683516,76.2004,2160,219542
2624049091,20150313T000000,"14,900,000.00",5,2.5,3750,91681,2,1,4,3,10,3750,0,1925,0,682019,76.3146,3540,24293
2624059036,20141003T000000,"14,912,820.00",5,4.5,5130,43123,2,0,0,3,11,5130,0,1996,0,682024,76.3089,4670,43560
2624079028,20141027T000000,"14,920,000.00",4,3.5,4270,117176,2,0,0,3,9,4270,0,2008,0,682026,76.2901,2610,5251
2624089007,20150320T000000,"14,920,000.00",2,2.5,3900,920423,2,0,0,3,12,3900,0,2009,0,682005,76.2659,2720,411962
2625069038,20141124T000000,"14,920,000.00",4,3.5,4300,108865,2,0,0,3,11,4300,0,2014,0,682034,76.2875,4650,107498
2625069070,20150410T000000,"14,920,000.00",4,3.25,4860,181319,2.5,0,0,3,9,4860,0,1993,0,682502,76.2085,3850,181319
2626069030,20150209T000000,"15,800,000.00",4,5.75,7220,223462,2,0,4,3,12,6220,1000,2000,0,682505,76.2245,2680,7593
2632000080,20140710T000000,"15,800,000.00",2,1,960,21850,1,0,0,3,6,960,0,1947,0,683561,76.3946,1020,21850
2634500085,20140812T000000,"15,800,000.00",3,1,1100,8138,1,0,0,3,7,1100,0,1949,0,683561,76.3946,1440,8131
2652500300,20140603T000000,"15,802,000.00",4,3.75,2930,3200,1.5,0,0,5,9,2130,800,1925,0,682507,76.251,1900,4320
2652501470,20140521T000000,"15,810,000.00",4,2.5,3240,3600,2,0,0,3,9,2060,1180,2008,0,682023,76.2695,1820,3600
2652501565,20150423T000000,"15,820,000.00",3,3.25,3530,4920,2,0,0,3,9,2660,870,2015,0,682035,76.2857,1900,4200
2655500235,20150410T000000,"15,820,000.00",4,3.5,3920,19088,1,0,1,3,10,2240,1680,2005,0,682022,76.3250 ,3800,13749
2655500241,20140814T000000,"15,830,000.00",3,3.25,4160,35153,3,0,2,3,12,3690,470,2001,0,682025,76.3099,3290,11533
2660500095,20150506T000000,"15,830,000.00",4,1,1710,6050,1.5,0,0,3,7,1410,300,1913,0,683516,76.1914,1560,4950
2663000345,20150408T000000,"15,840,000.00",4,2.5,2390,4200,2,0,0,3,9,2150,240,1924,0,682023,76.2681,2800,5250
2695600410,20141106T000000,"15,840,000.00",2,1,1760,4441,1,0,0,3,8,1310,450,1950,0,683522,76.2099,1350,5748
2721600010,20150107T000000,"15,840,000.00",3,1.75,2190,3800,1.5,0,2,4,8,2190,0,1923,0,683520,76.206,2190,3880
2721600125,20150205T000000,"15,840,000.00",5,2.75,2560,5618,1.5,0,2,3,8,2220,340,1923,0,682027,76.2484,2740,4000
2722059292,20140604T000000,"15,850,000.00",1,1,650,15364,1,0,0,4,5,650,0,1967,0,683581,76.5551,1630,7952
2724079090,20150105T000000,"15,850,000.00",4,3.25,3920,881654,3,0,3,3,11,3920,0,2002,0,682022,76.3267,2970,112384
2724089019,20140523T000000,"15,860,000.00",1,0.75,820,59677,1,0,0,3,5,820,0,1999,0,683578,76.3081,1590,14163
2725069156,20140716T000000,"15,883,080.00",4,2.5,3670,49658,2,0,0,3,10,3670,0,1999,0,683516,76.2136,3040,49658
2726049034,20141110T000000,"15,890,000.00",3,3.25,2610,16387,2,1,4,3,9,2610,0,2006,0,682005,76.266,2590,12958
2726049150,20140717T000000,"15,900,000.00",4,2,1950,8040,1,0,0,3,7,1950,0,1961,0,686681,76.6285,1950,8092
2726059144,20150410T000000,"15,900,000.00",5,3.75,4570,10194,2,0,0,3,11,4570,0,2006,0,682036,76.2948,2040,7560
2742100016,20150416T000000,"15,900,000.00",3,1,940,5650,1,0,0,3,6,940,0,1949,0,683573,76.3707,1180,5276
2757000040,20140605T000000,"15,900,000.00",4,2.25,2070,13084,1,0,0,4,8,1700,370,1967,0,683516,76.1853,2520,10180
2762600035,20140909T000000,"15,900,000.00",3,1,1530,15975,1,0,0,3,7,970,560,1952,0,682032,76.3119,1540,15975
2767600985,20141204T000000,"15,900,000.00",3,2.25,1240,1250,3,0,0,3,8,1240,0,2014,0,683514,76.1876,1470,1250
2768200209,20141006T000000,"15,900,000.00",2,2.5,1500,1174,2,0,0,3,8,1140,360,2014,0,683514,76.1876,1550,1519
2768200213,20140724T000000,"15,900,000.00",2,2.5,1320,1395,2,0,0,3,8,990,330,2014,0,683578,76.2970 ,1550,1519
2768301214,20141211T000000,"15,900,000.00",2,1,870,3121,1,0,0,4,7,870,0,1923,0,682311,76.4832,1570,1777
2768301715,20150311T000000,"15,900,000.00",4,3,2020,4300,1.5,0,0,3,6,2020,0,1900,0,683579,76.3356,1290,3440
2769600305,20150115T000000,"15,900,000.00",6,2.75,3400,5000,2,0,2,3,8,2860,540,1977,0,683516,76.1914,1800,5000
2769600560,20140527T000000,"15,900,000.00",3,1,1210,3328,1.5,0,0,4,7,1210,0,1924,0,683578,76.2979,1640,3333
2770602360,20150421T000000,"15,900,000.00",4,2.75,1890,1475,2,0,0,3,9,1200,690,2015,0,683519,76.2422,1650,1682
2770604925,20140715T000000,"15,900,000.00",5,1,1670,6400,1.5,0,0,3,8,1670,0,1919,0,682013,76.2988,1910,2983
2770605550,20150310T000000,"15,900,000.00",4,3.25,2960,4296,2,0,0,3,9,2190,770,2007,0,682003,76.2772,2150,6000
2771101200,20140517T000000,"17,700,000.00",3,2,1700,4250,1,0,0,3,6,890,810,1944,0,683513,76.2307,1440,4250
2771102158,20141021T000000,"17,700,000.00",3,3.5,1450,1263,2,0,0,3,8,1160,290,2007,0,682311,76.4757,1390,1282
2771604120,20141111T000000,"17,700,000.00",4,1.75,4060,4000,2,0,3,3,10,2890,1170,1953,1995,683511,76.306,1860,4000
